File Name,Emotion,Chroma Standard Deviation,Croma Mean,MEL Standard Deviation,MEL Mean,Spectral Centroid Feature,MFCC Standard Deviation,MFCC Mean,MFCC 1st Derivative,MFCC 2nd Derivative,Root Mean Square Mean,Spectral Rolloff Mean,Spectral Rolloff Range,Zero Crossing Rate,
6562,1068_TSI_FEA_XX.wav,fearful,0.002064743,0.002064743,0.002064743,0.002064743,0.002064743,0.002064743,0.002064743,0.002064743,0.002064743,0.002064743,0.002064743,0.002064743,0.002064743
6563,1068_TSI_HAP_XX.wav,happy,0.021562888,0.021562888,0.021562888,0.021562888,0.021562888,0.021562888,0.021562888,0.021562888,0.021562888,0.021562888,0.021562888,0.021562888,0.021562888
6564,1068_TSI_NEU_XX.wav,neutral,0.001668821,0.001668821,0.001668821,0.001668821,0.001668821,0.001668821,0.001668821,0.001668821,0.001668821,0.001668821,0.001668821,0.001668821,0.001668821
6565,1068_TSI_SAD_XX.wav,sad,0.00041921,0.00041921,0.00041921,0.00041921,0.00041921,0.00041921,0.00041921,0.00041921,0.00041921,0.00041921,0.00041921,0.00041921,0.00041921
6566,1068_WSI_ANG_XX.wav,angry,0.089873157,0.089873157,0.089873157,0.089873157,0.089873157,0.089873157,0.089873157,0.089873157,0.089873157,0.089873157,0.089873157,0.089873157,0.089873157
6567,1068_WSI_DIS_XX.wav,disgust,0.008028751,0.008028751,0.008028751,0.008028751,0.008028751,0.008028751,0.008028751,0.008028751,0.008028751,0.008028751,0.008028751,0.008028751,0.008028751
6568,1068_WSI_FEA_XX.wav,fearful,0.003482739,0.003482739,0.003482739,0.003482739,0.003482739,0.003482739,0.003482739,0.003482739,0.003482739,0.003482739,0.003482739,0.003482739,0.003482739
6569,1068_WSI_HAP_XX.wav,happy,0.014892691,0.014892691,0.014892691,0.014892691,0.014892691,0.014892691,0.014892691,0.014892691,0.014892691,0.014892691,0.014892691,0.014892691,0.014892691
6570,1068_WSI_NEU_XX.wav,neutral,0.00183748,0.00183748,0.00183748,0.00183748,0.00183748,0.00183748,0.00183748,0.00183748,0.00183748,0.00183748,0.00183748,0.00183748,0.00183748
6571,1068_WSI_SAD_XX.wav,sad,0.000325653,0.000325653,0.000325653,0.000325653,0.000325653,0.000325653,0.000325653,0.000325653,0.000325653,0.000325653,0.000325653,0.000325653,0.000325653
6572,1069_DFA_ANG_XX.wav,angry,0.237125726,0.237125726,0.237125726,0.237125726,0.237125726,0.237125726,0.237125726,0.237125726,0.237125726,0.237125726,0.237125726,0.237125726,0.237125726
6573,1069_DFA_DIS_XX.wav,disgust,0.008724713,0.008724713,0.008724713,0.008724713,0.008724713,0.008724713,0.008724713,0.008724713,0.008724713,0.008724713,0.008724713,0.008724713,0.008724713
6574,1069_DFA_FEA_XX.wav,fearful,0.007005287,0.007005287,0.007005287,0.007005287,0.007005287,0.007005287,0.007005287,0.007005287,0.007005287,0.007005287,0.007005287,0.007005287,0.007005287
6575,1069_DFA_HAP_XX.wav,happy,0.121204073,0.121204073,0.121204073,0.121204073,0.121204073,0.121204073,0.121204073,0.121204073,0.121204073,0.121204073,0.121204073,0.121204073,0.121204073
6576,1069_DFA_NEU_XX.wav,neutral,0.035934778,0.035934778,0.035934778,0.035934778,0.035934778,0.035934778,0.035934778,0.035934778,0.035934778,0.035934778,0.035934778,0.035934778,0.035934778
6577,1069_DFA_SAD_XX.wav,sad,0.003142593,0.003142593,0.003142593,0.003142593,0.003142593,0.003142593,0.003142593,0.003142593,0.003142593,0.003142593,0.003142593,0.003142593,0.003142593
6578,1069_IEO_ANG_HI.wav,angry,0.366342066,0.366342066,0.366342066,0.366342066,0.366342066,0.366342066,0.366342066,0.366342066,0.366342066,0.366342066,0.366342066,0.366342066,0.366342066
6579,1069_IEO_ANG_LO.wav,angry,0.001675446,0.001675446,0.001675446,0.001675446,0.001675446,0.001675446,0.001675446,0.001675446,0.001675446,0.001675446,0.001675446,0.001675446,0.001675446
6580,1069_IEO_ANG_MD.wav,angry,0.112967966,0.112967966,0.112967966,0.112967966,0.112967966,0.112967966,0.112967966,0.112967966,0.112967966,0.112967966,0.112967966,0.112967966,0.112967966
6581,1069_IEO_DIS_HI.wav,disgust,0.218584035,0.218584035,0.218584035,0.218584035,0.218584035,0.218584035,0.218584035,0.218584035,0.218584035,0.218584035,0.218584035,0.218584035,0.218584035
6582,1069_IEO_DIS_LO.wav,disgust,0.02028609,0.02028609,0.02028609,0.02028609,0.02028609,0.02028609,0.02028609,0.02028609,0.02028609,0.02028609,0.02028609,0.02028609,0.02028609
6583,1069_IEO_DIS_MD.wav,disgust,0.23040204,0.23040204,0.23040204,0.23040204,0.23040204,0.23040204,0.23040204,0.23040204,0.23040204,0.23040204,0.23040204,0.23040204,0.23040204
6584,1069_IEO_FEA_HI.wav,fearful,0.222373721,0.222373721,0.222373721,0.222373721,0.222373721,0.222373721,0.222373721,0.222373721,0.222373721,0.222373721,0.222373721,0.222373721,0.222373721
6585,1069_IEO_FEA_LO.wav,fearful,0.000948286,0.000948286,0.000948286,0.000948286,0.000948286,0.000948286,0.000948286,0.000948286,0.000948286,0.000948286,0.000948286,0.000948286,0.000948286
6586,1069_IEO_FEA_MD.wav,fearful,0.016560451,0.016560451,0.016560451,0.016560451,0.016560451,0.016560451,0.016560451,0.016560451,0.016560451,0.016560451,0.016560451,0.016560451,0.016560451
6587,1069_IEO_HAP_HI.wav,happy,0.276219239,0.276219239,0.276219239,0.276219239,0.276219239,0.276219239,0.276219239,0.276219239,0.276219239,0.276219239,0.276219239,0.276219239,0.276219239
6588,1069_IEO_HAP_LO.wav,happy,0.02445602,0.02445602,0.02445602,0.02445602,0.02445602,0.02445602,0.02445602,0.02445602,0.02445602,0.02445602,0.02445602,0.02445602,0.02445602
6589,1069_IEO_HAP_MD.wav,happy,0.188878254,0.188878254,0.188878254,0.188878254,0.188878254,0.188878254,0.188878254,0.188878254,0.188878254,0.188878254,0.188878254,0.188878254,0.188878254
6590,1069_IEO_NEU_XX.wav,neutral,0.013341758,0.013341758,0.013341758,0.013341758,0.013341758,0.013341758,0.013341758,0.013341758,0.013341758,0.013341758,0.013341758,0.013341758,0.013341758
6591,1069_IEO_SAD_HI.wav,sad,0.013826213,0.013826213,0.013826213,0.013826213,0.013826213,0.013826213,0.013826213,0.013826213,0.013826213,0.013826213,0.013826213,0.013826213,0.013826213
6592,1069_IEO_SAD_LO.wav,sad,0.000660462,0.000660462,0.000660462,0.000660462,0.000660462,0.000660462,0.000660462,0.000660462,0.000660462,0.000660462,0.000660462,0.000660462,0.000660462
6593,1069_IEO_SAD_MD.wav,sad,0.00213509,0.00213509,0.00213509,0.00213509,0.00213509,0.00213509,0.00213509,0.00213509,0.00213509,0.00213509,0.00213509,0.00213509,0.00213509
6594,1069_IOM_ANG_XX.wav,angry,0.228731347,0.228731347,0.228731347,0.228731347,0.228731347,0.228731347,0.228731347,0.228731347,0.228731347,0.228731347,0.228731347,0.228731347,0.228731347
6595,1069_IOM_DIS_XX.wav,disgust,0.000540359,0.000540359,0.000540359,0.000540359,0.000540359,0.000540359,0.000540359,0.000540359,0.000540359,0.000540359,0.000540359,0.000540359,0.000540359
6596,1069_IOM_FEA_XX.wav,fearful,0.00149858,0.00149858,0.00149858,0.00149858,0.00149858,0.00149858,0.00149858,0.00149858,0.00149858,0.00149858,0.00149858,0.00149858,0.00149858
6597,1069_IOM_HAP_XX.wav,happy,0.093684296,0.093684296,0.093684296,0.093684296,0.093684296,0.093684296,0.093684296,0.093684296,0.093684296,0.093684296,0.093684296,0.093684296,0.093684296
6598,1069_IOM_NEU_XX.wav,neutral,0.02300814,0.02300814,0.02300814,0.02300814,0.02300814,0.02300814,0.02300814,0.02300814,0.02300814,0.02300814,0.02300814,0.02300814,0.02300814
6599,1069_IOM_SAD_XX.wav,sad,0.001027328,0.001027328,0.001027328,0.001027328,0.001027328,0.001027328,0.001027328,0.001027328,0.001027328,0.001027328,0.001027328,0.001027328,0.001027328
6600,1069_ITH_ANG_XX.wav,angry,0.109477368,0.109477368,0.109477368,0.109477368,0.109477368,0.109477368,0.109477368,0.109477368,0.109477368,0.109477368,0.109477368,0.109477368,0.109477368
6601,1069_ITH_DIS_XX.wav,disgust,0.00134534,0.00134534,0.00134534,0.00134534,0.00134534,0.00134534,0.00134534,0.00134534,0.00134534,0.00134534,0.00134534,0.00134534,0.00134534
6602,1069_ITH_FEA_XX.wav,fearful,0.000561953,0.000561953,0.000561953,0.000561953,0.000561953,0.000561953,0.000561953,0.000561953,0.000561953,0.000561953,0.000561953,0.000561953,0.000561953
6603,1069_ITH_HAP_XX.wav,happy,0.047903761,0.047903761,0.047903761,0.047903761,0.047903761,0.047903761,0.047903761,0.047903761,0.047903761,0.047903761,0.047903761,0.047903761,0.047903761
6604,1069_ITH_NEU_XX.wav,neutral,0.01652931,0.01652931,0.01652931,0.01652931,0.01652931,0.01652931,0.01652931,0.01652931,0.01652931,0.01652931,0.01652931,0.01652931,0.01652931
6605,1069_ITH_SAD_XX.wav,sad,0.000229675,0.000229675,0.000229675,0.000229675,0.000229675,0.000229675,0.000229675,0.000229675,0.000229675,0.000229675,0.000229675,0.000229675,0.000229675
6606,1069_ITS_ANG_XX.wav,angry,0.204651443,0.204651443,0.204651443,0.204651443,0.204651443,0.204651443,0.204651443,0.204651443,0.204651443,0.204651443,0.204651443,0.204651443,0.204651443
6607,1069_ITS_DIS_XX.wav,disgust,0.001910604,0.001910604,0.001910604,0.001910604,0.001910604,0.001910604,0.001910604,0.001910604,0.001910604,0.001910604,0.001910604,0.001910604,0.001910604
6608,1069_ITS_FEA_XX.wav,fearful,0.00733395,0.00733395,0.00733395,0.00733395,0.00733395,0.00733395,0.00733395,0.00733395,0.00733395,0.00733395,0.00733395,0.00733395,0.00733395
6609,1069_ITS_HAP_XX.wav,happy,0.006295915,0.006295915,0.006295915,0.006295915,0.006295915,0.006295915,0.006295915,0.006295915,0.006295915,0.006295915,0.006295915,0.006295915,0.006295915
6610,1069_ITS_NEU_XX.wav,neutral,0.011793343,0.011793343,0.011793343,0.011793343,0.011793343,0.011793343,0.011793343,0.011793343,0.011793343,0.011793343,0.011793343,0.011793343,0.011793343
6611,1069_ITS_SAD_XX.wav,sad,0.000762817,0.000762817,0.000762817,0.000762817,0.000762817,0.000762817,0.000762817,0.000762817,0.000762817,0.000762817,0.000762817,0.000762817,0.000762817
6612,1069_IWL_ANG_XX.wav,angry,0.027427935,0.027427935,0.027427935,0.027427935,0.027427935,0.027427935,0.027427935,0.027427935,0.027427935,0.027427935,0.027427935,0.027427935,0.027427935
6613,1069_IWL_DIS_XX.wav,disgust,0.00105776,0.00105776,0.00105776,0.00105776,0.00105776,0.00105776,0.00105776,0.00105776,0.00105776,0.00105776,0.00105776,0.00105776,0.00105776
6614,1069_IWL_FEA_XX.wav,fearful,0.245114532,0.245114532,0.245114532,0.245114532,0.245114532,0.245114532,0.245114532,0.245114532,0.245114532,0.245114532,0.245114532,0.245114532,0.245114532
6615,1069_IWL_HAP_XX.wav,happy,0.089440506,0.089440506,0.089440506,0.089440506,0.089440506,0.089440506,0.089440506,0.089440506,0.089440506,0.089440506,0.089440506,0.089440506,0.089440506
6616,1069_IWL_NEU_XX.wav,neutral,0.023230487,0.023230487,0.023230487,0.023230487,0.023230487,0.023230487,0.023230487,0.023230487,0.023230487,0.023230487,0.023230487,0.023230487,0.023230487
6617,1069_IWL_SAD_XX.wav,sad,0.004257043,0.004257043,0.004257043,0.004257043,0.004257043,0.004257043,0.004257043,0.004257043,0.004257043,0.004257043,0.004257043,0.004257043,0.004257043
6618,1069_IWW_ANG_XX.wav,angry,0.297150637,0.297150637,0.297150637,0.297150637,0.297150637,0.297150637,0.297150637,0.297150637,0.297150637,0.297150637,0.297150637,0.297150637,0.297150637
6619,1069_IWW_DIS_XX.wav,disgust,0.008534744,0.008534744,0.008534744,0.008534744,0.008534744,0.008534744,0.008534744,0.008534744,0.008534744,0.008534744,0.008534744,0.008534744,0.008534744
6620,1069_IWW_FEA_XX.wav,fearful,0.001142775,0.001142775,0.001142775,0.001142775,0.001142775,0.001142775,0.001142775,0.001142775,0.001142775,0.001142775,0.001142775,0.001142775,0.001142775
6621,1069_IWW_HAP_XX.wav,happy,0.007293545,0.007293545,0.007293545,0.007293545,0.007293545,0.007293545,0.007293545,0.007293545,0.007293545,0.007293545,0.007293545,0.007293545,0.007293545
6622,1069_IWW_NEU_XX.wav,neutral,0.002596329,0.002596329,0.002596329,0.002596329,0.002596329,0.002596329,0.002596329,0.002596329,0.002596329,0.002596329,0.002596329,0.002596329,0.002596329
6623,1069_IWW_SAD_XX.wav,sad,0.00110603,0.00110603,0.00110603,0.00110603,0.00110603,0.00110603,0.00110603,0.00110603,0.00110603,0.00110603,0.00110603,0.00110603,0.00110603
6624,1069_MTI_ANG_XX.wav,angry,0.103275323,0.103275323,0.103275323,0.103275323,0.103275323,0.103275323,0.103275323,0.103275323,0.103275323,0.103275323,0.103275323,0.103275323,0.103275323
6625,1069_MTI_DIS_XX.wav,disgust,0.001878624,0.001878624,0.001878624,0.001878624,0.001878624,0.001878624,0.001878624,0.001878624,0.001878624,0.001878624,0.001878624,0.001878624,0.001878624
6626,1069_MTI_FEA_XX.wav,fearful,0.100136304,0.100136304,0.100136304,0.100136304,0.100136304,0.100136304,0.100136304,0.100136304,0.100136304,0.100136304,0.100136304,0.100136304,0.100136304
6627,1069_MTI_HAP_XX.wav,happy,0.055965312,0.055965312,0.055965312,0.055965312,0.055965312,0.055965312,0.055965312,0.055965312,0.055965312,0.055965312,0.055965312,0.055965312,0.055965312
6628,1069_MTI_NEU_XX.wav,neutral,0.006695874,0.006695874,0.006695874,0.006695874,0.006695874,0.006695874,0.006695874,0.006695874,0.006695874,0.006695874,0.006695874,0.006695874,0.006695874
6629,1069_MTI_SAD_XX.wav,sad,0.002493304,0.002493304,0.002493304,0.002493304,0.002493304,0.002493304,0.002493304,0.002493304,0.002493304,0.002493304,0.002493304,0.002493304,0.002493304
6630,1069_TAI_ANG_XX.wav,angry,0.14013429,0.14013429,0.14013429,0.14013429,0.14013429,0.14013429,0.14013429,0.14013429,0.14013429,0.14013429,0.14013429,0.14013429,0.14013429
6631,1069_TAI_DIS_XX.wav,disgust,0.006322782,0.006322782,0.006322782,0.006322782,0.006322782,0.006322782,0.006322782,0.006322782,0.006322782,0.006322782,0.006322782,0.006322782,0.006322782
6632,1069_TAI_FEA_XX.wav,fearful,0.189277644,0.189277644,0.189277644,0.189277644,0.189277644,0.189277644,0.189277644,0.189277644,0.189277644,0.189277644,0.189277644,0.189277644,0.189277644
6633,1069_TAI_HAP_XX.wav,happy,0.107802912,0.107802912,0.107802912,0.107802912,0.107802912,0.107802912,0.107802912,0.107802912,0.107802912,0.107802912,0.107802912,0.107802912,0.107802912
6634,1069_TAI_NEU_XX.wav,neutral,0.00753382,0.00753382,0.00753382,0.00753382,0.00753382,0.00753382,0.00753382,0.00753382,0.00753382,0.00753382,0.00753382,0.00753382,0.00753382
6635,1069_TAI_SAD_XX.wav,sad,0.000538117,0.000538117,0.000538117,0.000538117,0.000538117,0.000538117,0.000538117,0.000538117,0.000538117,0.000538117,0.000538117,0.000538117,0.000538117
6636,1069_TIE_ANG_XX.wav,angry,0.289725372,0.289725372,0.289725372,0.289725372,0.289725372,0.289725372,0.289725372,0.289725372,0.289725372,0.289725372,0.289725372,0.289725372,0.289725372
6637,1069_TIE_DIS_XX.wav,disgust,0.048856717,0.048856717,0.048856717,0.048856717,0.048856717,0.048856717,0.048856717,0.048856717,0.048856717,0.048856717,0.048856717,0.048856717,0.048856717
6638,1069_TIE_FEA_XX.wav,fearful,0.063292812,0.063292812,0.063292812,0.063292812,0.063292812,0.063292812,0.063292812,0.063292812,0.063292812,0.063292812,0.063292812,0.063292812,0.063292812
6639,1069_TIE_HAP_XX.wav,happy,0.03085435,0.03085435,0.03085435,0.03085435,0.03085435,0.03085435,0.03085435,0.03085435,0.03085435,0.03085435,0.03085435,0.03085435,0.03085435
6640,1069_TIE_NEU_XX.wav,neutral,0.005525334,0.005525334,0.005525334,0.005525334,0.005525334,0.005525334,0.005525334,0.005525334,0.005525334,0.005525334,0.005525334,0.005525334,0.005525334
6641,1069_TIE_SAD_XX.wav,sad,0.000568925,0.000568925,0.000568925,0.000568925,0.000568925,0.000568925,0.000568925,0.000568925,0.000568925,0.000568925,0.000568925,0.000568925,0.000568925
6642,1069_TSI_ANG_XX.wav,angry,0.398788519,0.398788519,0.398788519,0.398788519,0.398788519,0.398788519,0.398788519,0.398788519,0.398788519,0.398788519,0.398788519,0.398788519,0.398788519
6643,1069_TSI_DIS_XX.wav,disgust,0.000647126,0.000647126,0.000647126,0.000647126,0.000647126,0.000647126,0.000647126,0.000647126,0.000647126,0.000647126,0.000647126,0.000647126,0.000647126
6644,1069_TSI_FEA_XX.wav,fearful,0.12855556,0.12855556,0.12855556,0.12855556,0.12855556,0.12855556,0.12855556,0.12855556,0.12855556,0.12855556,0.12855556,0.12855556,0.12855556
6645,1069_TSI_HAP_XX.wav,happy,0.050489038,0.050489038,0.050489038,0.050489038,0.050489038,0.050489038,0.050489038,0.050489038,0.050489038,0.050489038,0.050489038,0.050489038,0.050489038
6646,1069_TSI_NEU_XX.wav,neutral,0.011153667,0.011153667,0.011153667,0.011153667,0.011153667,0.011153667,0.011153667,0.011153667,0.011153667,0.011153667,0.011153667,0.011153667,0.011153667
6647,1069_TSI_SAD_XX.wav,sad,0.004898485,0.004898485,0.004898485,0.004898485,0.004898485,0.004898485,0.004898485,0.004898485,0.004898485,0.004898485,0.004898485,0.004898485,0.004898485
6648,1069_WSI_ANG_XX.wav,angry,0.191467704,0.191467704,0.191467704,0.191467704,0.191467704,0.191467704,0.191467704,0.191467704,0.191467704,0.191467704,0.191467704,0.191467704,0.191467704
6649,1069_WSI_DIS_XX.wav,disgust,0.000678914,0.000678914,0.000678914,0.000678914,0.000678914,0.000678914,0.000678914,0.000678914,0.000678914,0.000678914,0.000678914,0.000678914,0.000678914
6650,1069_WSI_FEA_XX.wav,fearful,0.101298374,0.101298374,0.101298374,0.101298374,0.101298374,0.101298374,0.101298374,0.101298374,0.101298374,0.101298374,0.101298374,0.101298374,0.101298374
6651,1069_WSI_HAP_XX.wav,happy,0.139736675,0.139736675,0.139736675,0.139736675,0.139736675,0.139736675,0.139736675,0.139736675,0.139736675,0.139736675,0.139736675,0.139736675,0.139736675
6652,1069_WSI_NEU_XX.wav,neutral,0.025733495,0.025733495,0.025733495,0.025733495,0.025733495,0.025733495,0.025733495,0.025733495,0.025733495,0.025733495,0.025733495,0.025733495,0.025733495
6653,1069_WSI_SAD_XX.wav,sad,0.002686213,0.002686213,0.002686213,0.002686213,0.002686213,0.002686213,0.002686213,0.002686213,0.002686213,0.002686213,0.002686213,0.002686213,0.002686213
6654,1070_DFA_ANG_XX.wav,angry,0.065313294,0.065313294,0.065313294,0.065313294,0.065313294,0.065313294,0.065313294,0.065313294,0.065313294,0.065313294,0.065313294,0.065313294,0.065313294
6655,1070_DFA_DIS_XX.wav,disgust,0.004122127,0.004122127,0.004122127,0.004122127,0.004122127,0.004122127,0.004122127,0.004122127,0.004122127,0.004122127,0.004122127,0.004122127,0.004122127
6656,1070_DFA_FEA_XX.wav,fearful,0.003884446,0.003884446,0.003884446,0.003884446,0.003884446,0.003884446,0.003884446,0.003884446,0.003884446,0.003884446,0.003884446,0.003884446,0.003884446
6657,1070_DFA_HAP_XX.wav,happy,0.030966277,0.030966277,0.030966277,0.030966277,0.030966277,0.030966277,0.030966277,0.030966277,0.030966277,0.030966277,0.030966277,0.030966277,0.030966277
6658,1070_DFA_NEU_XX.wav,neutral,0.003051892,0.003051892,0.003051892,0.003051892,0.003051892,0.003051892,0.003051892,0.003051892,0.003051892,0.003051892,0.003051892,0.003051892,0.003051892
6659,1070_DFA_SAD_XX.wav,sad,0.005754323,0.005754323,0.005754323,0.005754323,0.005754323,0.005754323,0.005754323,0.005754323,0.005754323,0.005754323,0.005754323,0.005754323,0.005754323
6660,1070_IEO_ANG_HI.wav,angry,0.244837325,0.244837325,0.244837325,0.244837325,0.244837325,0.244837325,0.244837325,0.244837325,0.244837325,0.244837325,0.244837325,0.244837325,0.244837325
6661,1070_IEO_ANG_LO.wav,angry,0.027484257,0.027484257,0.027484257,0.027484257,0.027484257,0.027484257,0.027484257,0.027484257,0.027484257,0.027484257,0.027484257,0.027484257,0.027484257
6662,1070_IEO_ANG_MD.wav,angry,0.029558001,0.029558001,0.029558001,0.029558001,0.029558001,0.029558001,0.029558001,0.029558001,0.029558001,0.029558001,0.029558001,0.029558001,0.029558001
6663,1070_IEO_DIS_HI.wav,disgust,0.005178749,0.005178749,0.005178749,0.005178749,0.005178749,0.005178749,0.005178749,0.005178749,0.005178749,0.005178749,0.005178749,0.005178749,0.005178749
6664,1070_IEO_DIS_LO.wav,disgust,0.004502982,0.004502982,0.004502982,0.004502982,0.004502982,0.004502982,0.004502982,0.004502982,0.004502982,0.004502982,0.004502982,0.004502982,0.004502982
6665,1070_IEO_DIS_MD.wav,disgust,0.007547307,0.007547307,0.007547307,0.007547307,0.007547307,0.007547307,0.007547307,0.007547307,0.007547307,0.007547307,0.007547307,0.007547307,0.007547307
6666,1070_IEO_FEA_HI.wav,fearful,0.042823762,0.042823762,0.042823762,0.042823762,0.042823762,0.042823762,0.042823762,0.042823762,0.042823762,0.042823762,0.042823762,0.042823762,0.042823762
6667,1070_IEO_FEA_LO.wav,fearful,0.002773381,0.002773381,0.002773381,0.002773381,0.002773381,0.002773381,0.002773381,0.002773381,0.002773381,0.002773381,0.002773381,0.002773381,0.002773381
